Open,High,Low,Close,Adj Close,Output
-0.865072865,-0.871356099,-0.878143105,-0.88787026,-0.472765017,0
-0.886391244,-0.893569712,-0.915519033,-0.904819931,0.178370266,0
-0.903397527,-0.905065296,-0.902112444,-0.899033797,-0.547286945,1
-0.897544555,-0.90694139,-0.909787729,-0.919505074,-0.032435576,0
-0.918500311,-0.914145553,-0.933930633,-0.915398223,0.630005242,1
-0.913999173,-0.913760092,-0.906061337,-0.91015119,-0.543091407,1
-0.908557865,-0.897490579,-0.913456475,-0.894542251,-0.39339971,1
-0.892812062,-0.892354473,-0.886938906,-0.897845,-0.660929334,0
-0.896198914,-0.889594772,-0.886479547,-0.88143221,-0.626264161,1
-0.879845279,-0.88625091,-0.883818978,-0.892307315,-0.765175365,0
-0.890758644,-0.900877728,-0.896945014,-0.900057079,-0.678900615,0
-0.89862938,-0.905781482,-0.900005193,-0.90672821,-0.770140152,0
-0.905168042,-0.911606369,-0.902385837,-0.908720536,-0.89806929,0
-0.907272542,-0.908130378,-0.90720108,-0.916049852,-0.536236425,0
-0.914527356,-0.89824656,-0.906238371,-0.906630192,-0.692937284,1
-0.905057107,-0.908863948,-0.897711277,-0.900390579,-0.729302336,1
-0.898933081,-0.906526083,-0.8902262,-0.899874405,-0.871336837,1
-0.898705735,-0.904095744,-0.893081224,-0.899540333,-0.873905638,1
-0.898240805,-0.90547823,-0.899520074,-0.908840193,-0.742426898,0
-0.907600943,-0.915973996,-0.907673725,-0.91518001,-0.721007005,0
-0.913777232,-0.92133816,-0.911369818,-0.920731917,-0.827479695,0
-0.919311433,-0.924936506,-0.912730181,-0.927481148,-0.710591014,0
-0.925933895,-0.928654274,-0.913265343,-0.921855726,-0.79524598,1
-0.920439107,-0.927680254,-0.920891397,-0.929836027,-0.794649831,0
-0.92839393,-0.934322876,-0.930477044,-0.928922729,-0.809533499,1
-0.927382739,-0.935394292,-0.932255026,-0.938587399,-0.627148715,0
-0.937178811,-0.942126978,-0.944060705,-0.95062608,-0.499814028,0
-0.948742212,-0.919281658,-0.944999536,-0.913892156,0.013117591,1
-0.912394756,-0.918168457,-0.916884895,-0.91596602,-0.298798405,0
-0.914184887,-0.920602461,-0.91235921,-0.914643703,-0.474362385,1
-0.913089645,-0.922509868,-0.909849545,-0.916204152,-0.654111123,0
-0.914747328,-0.906292509,-0.90668533,-0.89811516,-0.447232033,1
-0.896825933,-0.895889844,-0.895357057,-0.9049388,-0.18583649,0
-0.903562658,-0.903785407,-0.899220884,-0.906475999,-0.448021706,0
-0.904845906,-0.913765921,-0.901172763,-0.910420991,-0.529536687,0
-0.90899065,-0.913606913,-0.903933568,-0.913274167,-0.465368935,0
-0.911868005,-0.917624686,-0.905454689,-0.912996878,-0.473709741,1
-0.911603609,-0.915192497,-0.902171713,-0.911431807,-0.549670095,1
-0.909999693,-0.909290043,-0.902578482,-0.905929589,-0.492649085,1
-0.904615947,-0.913438618,-0.90414079,-0.913851064,-0.47156312,0
-0.912317113,-0.922474331,-0.914102021,-0.923912179,-0.575842316,0
-0.922379442,-0.928366732,-0.914562081,-0.92324038,-0.713194989,1
-0.921648147,-0.930895059,-0.924382445,-0.932080886,-0.585699851,0
-0.930671186,-0.9147959,-0.925397412,-0.909938816,-0.186747852,1
-0.908461178,-0.913658612,-0.900881286,-0.906249546,-0.706903039,1
-0.904813868,-0.90747839,-0.89548652,-0.906148877,-0.637825562,1
-0.904750292,-0.897211554,-0.895138246,-0.889147546,-0.455563699,1
-0.887743937,-0.873528637,-0.877476523,-0.865132485,-0.155253448,1
-0.863816322,-0.86192749,-0.86423597,-0.869548009,0.001719131,0
-0.867993999,-0.878677973,-0.869554563,-0.879626822,-0.404475676,0
-0.878243762,-0.87272902,-0.876000204,-0.863306604,-0.152464207,1
-0.862138522,-0.869894231,-0.858702736,-0.870534857,-0.324441489,0
-0.869356072,-0.870878375,-0.859893519,-0.861111757,-0.463530941,1
-0.859853534,-0.870311319,-0.853313285,-0.861835683,-0.48094389,0
-0.860608025,-0.832130851,-0.849474406,-0.824537579,0.724282835,1
-0.823291833,-0.831003233,-0.820998499,-0.826394449,0.465149813,0
-0.824703341,-0.834830719,-0.824363663,-0.832481446,-0.01404577,0
-0.831013224,-0.829003178,-0.821623156,-0.818579913,0.267499978,1
-0.817305446,-0.824579034,-0.810631237,-0.817803611,0.049342207,1
-0.816503739,-0.816220792,-0.82266654,-0.830833116,0.152132026,0
-0.829536996,-0.83894655,-0.825453031,-0.833451384,-0.269280458,0
-0.831986256,-0.839645037,-0.828362083,-0.83003016,-0.399230186,1
-0.828738367,-0.837914093,-0.826169545,-0.837321896,-0.489084607,0
-0.835942243,-0.847139918,-0.842612916,-0.851810106,-0.31687256,0
-0.850459318,-0.854183396,-0.846151018,-0.847977355,-0.385923528,1
-0.846874688,-0.857080183,-0.843634785,-0.852331438,-0.641657997,0
-0.851120021,-0.849219808,-0.841942128,-0.839005656,-0.504266812,1
-0.837585213,-0.827953231,-0.825738788,-0.821298241,-0.155260062,1
-0.819766912,-0.807227389,-0.807662066,-0.794702422,0.159600224,1
-0.793407256,-0.8028717,-0.784914769,-0.796994571,-0.040994663,0
-0.795668976,-0.797914536,-0.787486176,-0.788746582,0.042219343,1
-0.787431215,-0.799718195,-0.792125825,-0.802368354,-0.130553142,0
-0.801235609,-0.80854278,-0.790159478,-0.800015409,-0.317628819,1
-0.79882254,-0.806946968,-0.795620932,-0.801788734,-0.052840449,0
-0.800407125,-0.802005024,-0.785284486,-0.797247176,-0.024051085,1
-0.79592521,-0.805993578,-0.794227539,-0.804978633,-0.084723159,0
-0.803474204,-0.785969259,-0.791679013,-0.779145,0.208314167,1
-0.777551127,-0.777425618,-0.768028056,-0.769783664,0.349017237,1
-0.768660716,-0.77592762,-0.75468033,-0.764204708,0.186107096,1
-0.763034267,-0.771680497,-0.75557517,-0.760266307,0.22156939,1
-0.759005183,-0.757662311,-0.745517764,-0.746145523,0.255612256,1
-0.744889319,-0.756335085,-0.750252702,-0.762037948,0.446806211,0
-0.760746594,-0.755933078,-0.755381233,-0.743820163,0.345867193,1
-0.742833432,-0.746476053,-0.728053411,-0.737152508,0.660722797,1
-0.735958637,-0.742442885,-0.734421736,-0.747480236,0.963313215,0
-0.746318618,-0.754038168,-0.737002479,-0.742021475,0.638515718,1
-0.740607437,-0.752934636,-0.751214636,-0.765791597,0.666932845,0
-0.764470152,-0.768693226,-0.760022321,-0.763457317,0.639661293,1
-0.762004533,-0.775110444,-0.770881824,-0.775282693,0.789820131,0
-0.77387858,-0.760676042,-0.763130809,-0.749497209,0.860012833,1
-0.748073382,-0.755716958,-0.761010901,-0.775177939,0.859065849,0
-0.774065619,-0.786332798,-0.76522828,-0.774686915,0.755088806,1
-0.773156485,-0.783609751,-0.760662663,-0.773587504,0.523302874,1
-0.77217454,-0.784655683,-0.763375048,-0.774904197,0.246767449,0
-0.773554009,-0.77108705,-0.760047453,-0.759763103,0.538512965,1
-0.758598673,-0.770216429,-0.765968709,-0.774122485,0.755456967,0
-0.772716111,-0.785659341,-0.782400639,-0.794798291,0.601953405,0
-0.793632526,-0.804990304,-0.81360528,-0.820461394,1.05036438,0
-0.818822948,-0.823777532,-0.821220262,-0.821868368,0.783605831,0
-0.820247629,-0.826396865,-0.824879487,-0.825646879,0.749210333,0
-0.824335026,-0.830279926,-0.816305264,-0.829821226,0.265434885,0
-0.828420706,-0.833002973,-0.823868211,-0.83037043,0.247327014,0
-0.828937291,-0.819463524,-0.818634721,-0.812224834,0.663172354,1
-0.811098514,-0.822053185,-0.809431855,-0.818984525,0.627706641,0
-0.817563721,-0.826119935,-0.808962347,-0.822878753,0.200536066,0
-0.821211031,-0.814798475,-0.809035604,-0.807565124,0.458147126,1
-0.806222332,-0.8159905,-0.7963876,-0.808966687,0.502829607,0
-0.807650163,-0.817576015,-0.808274692,-0.820945504,0.254077926,0
-0.819664533,-0.831211463,-0.85561735,-0.867648471,0.449018445,0
-0.86606247,-0.872853609,-0.880796183,-0.87720434,0.827719746,0
-0.875864306,-0.872921088,-0.8667656,-0.872367043,0.602198383,1
-0.870926446,-0.879235638,-0.873635319,-0.869034881,0.424852919,1
-0.867492306,-0.877373508,-1.030971977,-1.0317511,1.323436763,0
-1.0274599,-0.984769885,-1.075747601,-0.989233532,2.554337396,1
-0.987160305,-0.991848725,-1.007541676,-1.010960098,0.374515665,0
-1.009387602,-0.983498443,-1.004818146,-1.002645331,0.231680979,1
-1.001540492,-1.008910594,-1.041842847,-1.022000806,0.903654235,0
-1.021172657,-1.005289557,-1.016016402,-1.005605409,0.543342477,1
-1.003989251,-0.990147279,-1.000016336,-0.991249538,0.594349316,1
-0.989294444,-0.924429179,-0.97940515,-0.926456038,1.425671668,1
-0.924963334,-0.904434707,-0.940344462,-0.931532004,1.589742724,0
-0.929577375,-0.928201754,-0.938335859,-0.932395541,0.867893462,0
-0.930896599,-0.929333247,-0.944227,-0.953796705,0.729452542,0
-0.952240966,-0.921378445,-0.945802262,-0.915806991,1.123469266,1
-0.913066592,-0.905266963,-0.907203184,-0.902829648,1.179183325,1
-0.901141893,-0.907127872,-0.90829067,-0.908029713,0.950509209,0
-0.906945859,-0.913702632,-0.904946726,-0.918007964,0.338218092,0
-0.916374262,-0.923897451,-0.930815575,-0.940798905,0.255054549,0
-0.93947393,-0.948370001,-0.951986023,-0.954206727,0.271985984,0
-0.952519394,-0.960827946,-0.963830195,-0.972952901,-0.095448419,0
-0.971246757,-0.943982685,-0.964985327,-0.940408407,0.412422044,1
-0.938888686,-0.942539074,-0.933790651,-0.941147916,0.160648385,0
-0.939751248,-0.937792409,-0.944965436,-0.930422346,0.594105618,1
-0.928955905,-0.909505464,-0.921390873,-0.919686602,1.00760571,1
-0.918005562,-0.912035117,-0.911110965,-0.919192175,0.536932293,1
-0.917436141,-0.918700709,-0.910643487,-0.911169099,0.204705386,1
-0.910016195,-0.918440744,-0.909445433,-0.914131148,0.000521895,0
-0.912862478,-0.895059403,-0.903747898,-0.886223471,0.996102843,1
-0.884680724,-0.888266744,-0.885961657,-0.895257327,0.823963046,0
-0.893648492,-0.892837295,-0.884393038,-0.887683968,0.434126746,1
-0.886022786,-0.896629523,-0.886067132,-0.89171899,0.268258286,0
-0.890181813,-0.90031521,-0.911364504,-0.917294142,0.766921723,0
-0.91572351,-0.921792251,-0.910936588,-0.917607041,0.066122143,0
-0.916210598,-0.910873183,-0.909651844,-0.911430589,0.320595703,1
-0.910301425,-0.919935567,-0.920009548,-0.920928492,0.470899872,0
-0.919572428,-0.925231449,-0.91428544,-0.924286878,0.202194328,0
-0.922643337,-0.926713111,-0.922885976,-0.932721875,0.115569373,0
-0.931350575,-0.911037778,-0.92692204,-0.903752583,0.937588898,1
-0.902322189,-0.910000014,-0.896734544,-0.905720655,0.129954945,0
-0.904502077,-0.904126429,-0.89491139,-0.896249549,0.126228416,1
-0.894619447,-0.903522614,-0.890210294,-0.899477603,0.065550975,0
-0.898185606,-0.904839403,-0.907693359,-0.916116702,0.435823719,0
-0.914789783,-0.92024758,-0.90336091,-0.911461327,0.165690813,1
-0.91006266,-0.90466273,-0.900965947,-0.898130458,0.199837185,1
-0.896445913,-0.885801811,-0.8900936,-0.880587302,0.779413454,1
-0.878896089,-0.881662311,-0.868328683,-0.873875115,0.272178647,1
-0.872478528,-0.877943007,-0.863473508,-0.872745646,0.175700818,1
-0.87131316,-0.874552018,-0.861044666,-0.866263745,0.18285151,1
-0.864875051,-0.870957687,-0.853873543,-0.861488749,0.349522873,1
-0.859996435,-0.8703109,-0.85345382,-0.861261078,0.179183031,1
-0.859870179,-0.810944703,-0.851248512,-0.804146515,1.698095046,1
-0.802978703,-0.778309225,-0.810517717,-0.81692646,2.047170096,0
-0.814721339,-0.803862965,-0.802468581,-0.80167789,0.78155018,1
-0.800062473,-0.804533141,-0.790542075,-0.794410695,0.560082171,1
-0.793344862,-0.795349555,-0.789356864,-0.79765143,0.963018849,0
-0.796392324,-0.804909805,-0.798214814,-0.796480654,0.886205976,1
-0.795110545,-0.800020224,-0.78543672,-0.79100029,0.741535887,1
-0.789387444,-0.773895868,-0.77866026,-0.770156822,1.120030702,1
-0.769226629,-0.74211827,-0.762671118,-0.732037993,1.775604257,1
-0.73163924,-0.742888074,-0.727111369,-0.739817671,1.238282798,0
-0.738607178,-0.748297515,-0.739552444,-0.754530221,0.942449104,0
-0.753365166,-0.766639378,-0.81177969,-0.804468192,1.890382611,0
-0.803155039,-0.795169078,-0.809986909,-0.810087774,1.561030232,0
-0.808206518,-0.798449476,-0.798010728,-0.794730366,0.721287714,1
-0.793317657,-0.775049109,-0.78010067,-0.766239666,0.920372209,1
-0.764823826,-0.746281681,-0.750321973,-0.738077163,1.547374644,1
-0.736729917,-0.7494702,-0.745056117,-0.756465369,1.101041089,0
-0.754832159,-0.754681778,-0.744953779,-0.75350615,0.403606651,1
-0.75230701,-0.739395397,-0.739405377,-0.734745968,0.635315832,1
-0.733134906,-0.734792172,-0.726543988,-0.736870131,0.714080175,0
-0.735528645,-0.745258929,-0.732310537,-0.73947235,0.554983474,0
-0.738379975,-0.746853275,-0.73960437,-0.750974186,0.402536362,0
-0.74966527,-0.760534837,-0.775326392,-0.776752504,0.565219501,0
-0.775494166,-0.77736575,-0.765553673,-0.768145831,0.025246392,1
-0.766658989,-0.772956337,-0.756776176,-0.766535011,-0.095250547,1
-0.765018704,-0.773784754,-0.778060661,-0.792679394,0.178782826,0
-0.791579073,-0.794800059,-0.782277376,-0.786300348,0.105554074,1
-0.784789475,-0.795501513,-0.787002201,-0.79631643,-0.01102793,0
-0.794818513,-0.782606791,-0.781786131,-0.772718091,0.179415201,1
-0.771142623,-0.765646646,-0.759596841,-0.754665391,0.263858401,1
-0.753184106,-0.763561449,-0.748443018,-0.76085732,0.176407422,0
-0.759538556,-0.757558388,-0.749695766,-0.745326087,0.166505153,1
-0.74402554,-0.757771924,-0.745653834,-0.759684036,-0.116087175,0
-0.758202473,-0.735597269,-0.751277154,-0.724401688,0.285011719,1
-0.723351721,-0.739928487,-0.753844427,-0.766103601,0.490337408,0
-0.764537594,-0.769070833,-0.754614823,-0.758451318,-0.299576534,1
-0.75717231,-0.759870177,-0.748842443,-0.751678693,-0.25252105,1
-0.750379239,-0.761673033,-0.748554325,-0.762006135,-0.392908829,0
-0.760710332,-0.767930438,-0.750892601,-0.762692802,-0.563573204,0
-0.761399208,-0.770307576,-0.758821905,-0.759461381,-0.316278103,1
-0.758061505,-0.767195926,-0.746763832,-0.759058524,-0.512070263,1
-0.757563463,-0.768063475,-0.745465544,-0.756578649,-0.38624626,1
-0.755341943,-0.764038476,-0.74698124,-0.752259711,-0.276082775,1
-0.750936239,-0.761945948,-0.767386422,-0.778063394,-0.006508799,0
-0.776781995,-0.777432949,-0.764657061,-0.767407253,-0.430749253,1
-0.766077111,-0.778579069,-0.757121572,-0.767732835,-0.713869342,0
-0.76626304,-0.779202572,-0.758517548,-0.771288584,-0.630640468,0
-0.769993113,-0.780251436,-0.778226919,-0.773227314,-0.212322429,0
-0.771679397,-0.778892199,-0.760639893,-0.765866293,-0.493292035,1
-0.764778077,-0.777333041,-0.761605849,-0.767742866,-0.567859802,0
-0.766329515,-0.779467005,-0.755492872,-0.766214982,-0.692856229,1
-0.764970664,-0.775764561,-0.755601668,-0.770078328,-0.580398151,0
-0.768565103,-0.775694674,-0.757249116,-0.767444942,-0.722979104,1
-0.766192413,-0.775339444,-0.754031647,-0.769179467,-0.825969351,0
-0.768002698,-0.765940263,-0.753670456,-0.755614192,-0.511132155,1
-0.754559351,-0.767822256,-0.744140868,-0.757754477,-0.743562302,0
-0.756279857,-0.766568094,-0.759225353,-0.771360199,-0.624086034,0
-0.76999007,-0.78210114,-0.769232642,-0.774772968,-0.644705289,0
-0.773655923,-0.783585489,-0.764964813,-0.776900105,-0.652790209,0
-0.775264421,-0.786083236,-0.772037511,-0.784043415,-0.714029053,0
-0.782511253,-0.786677939,-0.773427472,-0.77838027,-0.869007694,1
-0.777246066,-0.782736756,-0.767703733,-0.774095365,-0.758148037,1
-0.773067601,-0.78442354,-0.764923443,-0.780664179,-0.805233309,0
-0.778844147,-0.786374863,-0.767401516,-0.778707894,-0.797473285,1
-0.777196881,-0.788689235,-0.7751987,-0.784995441,-0.776921725,0
-0.783560675,-0.791736862,-0.774792115,-0.787817735,-0.96192137,0
-0.786645294,-0.793703439,-0.775104813,-0.78519155,-1.006412073,1
-0.784216546,-0.794912464,-0.779407406,-0.78826885,-0.971363879,0
-0.786979959,-0.783173637,-0.774811638,-0.771399141,-0.691664876,1
-0.771603365,-0.784725744,-0.767453922,-0.780624305,-0.922625218,0
-0.779233903,-0.783877151,-0.766287976,-0.773457242,-0.599885477,1
-0.772135665,-0.785085338,-0.769595715,-0.781877587,-0.694233367,0
-0.780797727,-0.793583249,-0.77540858,-0.782585749,-0.759243009,0
-0.781312415,-0.793239957,-0.772395787,-0.784813197,-0.9605237,0
-0.783421675,-0.791765766,-0.772467604,-0.78293974,-0.893817641,1
-0.781549963,-0.79130197,-0.767923614,-0.781614055,-0.716969048,1
-0.780553055,-0.790825258,-0.769851985,-0.782307529,-0.686534491,0
-0.781035955,-0.792218182,-0.772356815,-0.786195415,-0.813560012,0
-0.784893894,-0.795968625,-0.774969076,-0.788408246,-0.818692384,0
-0.787079295,-0.79629701,-0.776413508,-0.787719717,-0.918481133,1
-0.786379179,-0.794431912,-0.77585325,-0.787153675,-1.01307074,1
-0.785861771,-0.79631045,-0.776045194,-0.785838271,-0.974961701,1
-0.784405231,-0.793668007,-0.776424469,-0.790903705,-0.934726048,0
-0.789647902,-0.789146991,-0.777579934,-0.781670767,-0.700435576,1
-0.78031182,-0.78436622,-0.767455878,-0.772904814,-0.785261588,1
-0.771461537,-0.780652606,-0.759161433,-0.769667195,-0.695968198,1
-0.768073039,-0.781753415,-0.760856748,-0.774899969,-0.788555587,0
-0.773408925,-0.777213967,-0.760123478,-0.766857046,-0.785402697,1
-0.765342129,-0.759370739,-0.752877252,-0.754051593,-0.571478887,1
-0.752722862,-0.689485876,-0.739187304,-0.696186594,0.231778456,1
-0.69339419,-0.697837764,-0.698730751,-0.702388483,-0.13274092,0
-0.701096466,-0.697956314,-0.688149808,-0.694590211,-0.364777487,1
-0.693347654,-0.709897367,-0.691402707,-0.700562674,-0.473173964,0
-0.699335545,-0.697119275,-0.690631609,-0.687004886,-0.453595786,1
-0.685782695,-0.675193728,-0.67402914,-0.662555943,-0.296808164,1
-0.66134945,-0.662115631,-0.686826166,-0.702727105,-0.226430866,0
-0.70199325,-0.692694118,-0.687827183,-0.691027799,-0.608451313,1
-0.689760375,-0.696801048,-0.677831187,-0.693642628,-0.556425059,0
-0.692480868,-0.677266671,-0.678425435,-0.665349971,-0.390495329,1
-0.663935776,-0.672578723,-0.655619644,-0.664034604,-0.445656186,1
-0.66282958,-0.671273559,-0.662629196,-0.669659846,-0.451749897,0
-0.668228253,-0.673158415,-0.653809665,-0.661080938,-0.751623417,1
-0.660768537,-0.672829367,-0.654034934,-0.665573522,-0.756199297,0
-0.665075549,-0.660993877,-0.647888078,-0.655436421,-0.293740663,1
-0.653990967,-0.667627633,-0.675015468,-0.680487518,-0.241222222,0
-0.679553319,-0.676271217,-0.671342219,-0.670391617,-0.347129856,1
-0.668937462,-0.674305652,-0.675237342,-0.660360058,-0.217168617,1
-0.659752836,-0.656017304,-0.648814472,-0.66209358,-0.39576589,0
-0.660850799,-0.666048855,-0.643532526,-0.656664876,-0.443256731,1
-0.655361416,-0.667595028,-0.645352321,-0.656136451,-0.593960298,1
-0.654729028,-0.645325072,-0.642041998,-0.635897788,-0.183459406,1
-0.634806335,-0.647823133,-0.64056675,-0.658136156,-0.316404236,0
-0.656906052,-0.670878603,-0.648932273,-0.663862211,-0.38386841,0
-0.66242844,-0.675946986,-0.647040217,-0.66269208,-0.625242226,1
-0.661458201,-0.676447366,-0.655451356,-0.672056569,-0.421486214,0
-0.671188872,-0.681152839,-0.662159467,-0.667123833,-0.611881131,1
-0.66598658,-0.679418718,-0.655743424,-0.668273186,-0.705854327,0
-0.667080605,-0.676719025,-0.652310649,-0.660975252,-0.585693181,1
-0.659780042,-0.676648789,-0.679595256,-0.687843919,-0.291823139,0
-0.686528559,-0.695890491,-0.673577494,-0.684230778,-0.50305405,1
-0.683113392,-0.69498168,-0.682827414,-0.692502089,-0.460110956,0
-0.69111987,-0.70138057,-0.675025285,-0.687607901,-0.655169589,1
-0.686414367,-0.699216585,-0.674119853,-0.689566192,-0.777550869,0
-0.688190252,-0.692151498,-0.67264298,-0.678620869,-0.658133972,1
-0.677256375,-0.688607785,-0.664691828,-0.680601228,-0.525586198,0
-0.679416503,-0.675209017,-0.667199537,-0.666438635,-0.264711601,1
-0.665492082,-0.681201013,-0.681615299,-0.694527015,-0.220972479,0
-0.693624436,-0.706258841,-0.743119443,-0.755137785,-0.005014016,0
-0.754636457,-0.745332446,-0.73835583,-0.741114732,-0.111111554,1
-0.739759659,-0.749908582,-0.757092011,-0.760024915,0.681341697,0
-0.758824086,-0.761404446,-0.750819012,-0.752437405,0.270609002,1
-0.751077136,-0.754167923,-0.753968133,-0.743826791,0.103056916,1
-0.742523395,-0.744709641,-0.746553214,-0.74863618,0.115284874,0
-0.74716568,-0.750058655,-0.739254435,-0.743813679,-0.39292846,1
-0.742497013,-0.738806977,-0.727950445,-0.728267041,1.290394743,1
-0.726624667,-0.736910915,-0.725586815,-0.725504002,0.787046344,1
-0.723688283,-0.728511412,-0.715254945,-0.723138232,0.322182319,1
-0.721251016,-0.728602105,-0.719305254,-0.73034438,0.307392745,0
-0.728752399,-0.720503444,-0.716976056,-0.71202589,0.242671953,1
-0.71090947,-0.713264932,-0.698395947,-0.706897547,0.077067428,1
-0.705563131,-0.708426317,-0.695320341,-0.700583954,-0.028263044,1
-0.699394252,-0.70960937,-0.690944344,-0.702831214,0.370021404,0
-0.701386278,-0.712319327,-0.69040228,-0.700231145,-0.26396545,1
-0.69956307,-0.703337687,-0.684855576,-0.691724174,-0.458911898,1
-0.690361548,-0.705453359,-0.690422873,-0.701382719,-0.355175151,0
-0.70028853,-0.713433889,-0.709664729,-0.723120068,-0.113452311,0
-0.721969602,-0.726324806,-0.708396814,-0.715134681,-0.394624787,1
-0.714010627,-0.728419184,-0.717449365,-0.730629014,-0.382436062,0
-0.729171939,-0.715548793,-0.715352153,-0.702992285,0.901994887,1
-0.701647165,-0.715397569,-0.693408726,-0.706364966,0.473611706,0
-0.704912773,-0.715300453,-0.690636628,-0.703025675,0.887998135,1
-0.701960889,-0.714492738,-0.693267231,-0.702544682,1.264212097,1
-0.701182736,-0.711624994,-0.695098541,-0.711555215,0.911868563,0
-0.710263408,-0.716290532,-0.696771971,-0.70343301,0.849124782,1
-0.702191421,-0.716861218,-0.694851719,-0.709321928,0.707546388,0
-0.707420847,-0.711009904,-0.709441047,-0.717272529,0.486676039,0
-0.715955043,-0.727051394,-0.710796132,-0.722052649,0.948314258,0
-0.720801872,-0.733729762,-0.708982205,-0.723471158,0.730990196,0
-0.722106669,-0.728760799,-0.707622801,-0.716454347,2.179286794,1
-0.714764581,-0.725698615,-0.701752254,-0.712424126,0.875756039,1
-0.710964025,-0.725471569,-0.705355567,-0.718023431,0.629122158,0
-0.716786104,-0.728532986,-0.703182404,-0.715879349,0.36037555,1
-0.714561112,-0.714678033,-0.706757965,-0.702982756,1.744486101,1
-0.701004897,-0.709266358,-0.689880441,-0.699627415,-0.469275247,1
-0.698643662,-0.692690208,-0.682780175,-0.686740279,-0.465323305,1
-0.685483791,-0.693424267,-0.669359967,-0.680926022,-0.620773917,1
-0.679182821,-0.67950962,-0.670181994,-0.672982299,-0.28983241,1
